,Nombre,Tipo,Provincia,Poblacion,lon,lat,uri
4872,Puebla de Don Fadrique,Municipio,provincia de Granada,2250.0,-2.435,37.9581,http://www.wikidata.org/entity/Q615841
4873,"Peza, La",Municipio,provincia de Granada,1178.0,-3.285,37.2753,http://www.wikidata.org/entity/Q611223
4874,La Zubia,Municipio,provincia de Granada,19155.0,-3.585,37.1206,http://www.wikidata.org/entity/Q619692
4875,Diezma,Municipio,provincia de Granada,764.0,-3.3317,37.3208,http://www.wikidata.org/entity/Q983622
4876,Játar,Municipio,provincia de Granada,614.0,-3.91,36.9347,http://www.wikidata.org/entity/Q5957289
4877,Nevada,Municipio,provincia de Granada,1050.0,-3.0147,37.0083,http://www.wikidata.org/entity/Q605280
4878,Villanueva de las Torres,Municipio,provincia de Granada,582.0,-3.0897,37.5567,http://www.wikidata.org/entity/Q619519
4879,Rubite,Municipio,provincia de Granada,394.0,-3.3481,36.8089,http://www.wikidata.org/entity/Q615061
4880,Domingo Pérez de Granada,Municipio,provincia de Granada,890.0,-3.5083,37.4972,http://www.wikidata.org/entity/Q2740305
4881,Orce,Municipio,provincia de Granada,1190.0,-2.4794,37.7211,http://www.wikidata.org/entity/Q605372
4882,Huétor Tájar,Municipio,provincia de Granada,10352.0,-4.0469,37.1965,http://www.wikidata.org/entity/Q911103
4883,Pórtugos,Municipio,provincia de Granada,382.0,-3.3103,36.9422,http://www.wikidata.org/entity/Q609921
4884,Montejícar,Municipio,provincia de Granada,2113.0,-3.5044,37.5719,http://www.wikidata.org/entity/Q593505
4885,Ogíjares,Municipio,provincia de Granada,14160.0,-3.6069,37.12,http://www.wikidata.org/entity/Q605335
4886,Santa Cruz del Comercio,Municipio,provincia de Granada,528.0,-3.9764,37.0608,http://www.wikidata.org/entity/Q615802
4887,Santa Fe,Municipio,provincia de Granada,15157.0,-3.7181,37.1894,http://www.wikidata.org/entity/Q615722
4888,Fornes,Municipio,provincia de Granada,555.0,-3.8553,36.9544,http://www.wikidata.org/entity/Q5864049
4889,Pulianas,Municipio,provincia de Granada,5429.0,-3.6081,37.2228,http://www.wikidata.org/entity/Q615266
4890,Torre-Cardela,Municipio,provincia de Granada,736.0,-3.3558,37.5044,http://www.wikidata.org/entity/Q618392
4891,Morelábor,Municipio,provincia de Granada,607.0,-3.3319,37.4397,http://www.wikidata.org/entity/Q593725
4892,Soportújar,Municipio,provincia de Granada,268.0,-3.4053,36.9281,http://www.wikidata.org/entity/Q615823
4893,Valderrubio,Municipio,provincia de Granada,2086.0,-3.8236,37.2344,http://www.wikidata.org/entity/Q619138
4894,Zagra,Municipio,provincia de Granada,834.0,-4.1681,37.2536,http://www.wikidata.org/entity/Q619236
4895,Nívar,Municipio,provincia de Granada,994.0,-3.5781,37.2578,http://www.wikidata.org/entity/Q605349
4896,El Padul,Municipio,provincia de Granada,8420.0,-3.6267,37.0242,http://www.wikidata.org/entity/Q605397
4897,Villanueva Mesía,Municipio,provincia de Granada,2021.0,-4.0128,37.2147,http://www.wikidata.org/entity/Q619685
4898,Pampaneira,Municipio,provincia de Granada,321.0,-3.3606,36.94,http://www.wikidata.org/entity/Q605273
4899,Torvizcón,Municipio,provincia de Granada,648.0,-3.2986,36.8786,http://www.wikidata.org/entity/Q618372
4900,Murtas,Municipio,provincia de Granada,467.0,-3.1089,36.8867,http://www.wikidata.org/entity/Q593658
4901,Ítrabo,Municipio,provincia de Granada,988.0,-3.6333,36.8,http://www.wikidata.org/entity/Q684767
4902,Agrón,Municipio,provincia de Granada,274.0,-3.8292,37.03,http://www.wikidata.org/entity/Q1636706
4903,Valle del Zalabí,Municipio,provincia de Granada,2128.0,-3.1006,37.2622,http://www.wikidata.org/entity/Q617892
4904,Válor,Municipio,provincia de Granada,675.0,-3.0826,36.9961,http://www.wikidata.org/entity/Q618386
4905,Fuente la Lancha,Municipio,provincia de Córdoba,351.0,-5.0489,38.4221,http://www.wikidata.org/entity/Q1447648
4906,Almodóvar del Río,Municipio,provincia de Córdoba,7937.0,-5.0194,37.811,http://www.wikidata.org/entity/Q854424
4907,"Viso, El",Municipio,provincia de Córdoba,2536.0,-4.9553,38.4828,http://www.wikidata.org/entity/Q879483
4908,Carcabuey,Municipio,provincia de Córdoba,2412.0,-4.2734,37.4437,http://www.wikidata.org/entity/Q842679
4909,"Granjuela, La",Municipio,provincia de Córdoba,461.0,-5.3516,38.3706,http://www.wikidata.org/entity/Q1443651
4910,Alcaracejos,Municipio,provincia de Córdoba,1486.0,-4.9674,38.3893,http://www.wikidata.org/entity/Q854490
4911,Valsequillo,Municipio,provincia de Córdoba,356.0,-5.3515,38.4047,http://www.wikidata.org/entity/Q975678
4912,Priego de Córdoba,Municipio,provincia de Córdoba,22408.0,-4.198,37.4384,http://www.wikidata.org/entity/Q301437
4913,Espiel,Municipio,provincia de Córdoba,2397.0,-5.0204,38.1877,http://www.wikidata.org/entity/Q1447434
4914,Espejo,Municipio,provincia de Córdoba,3329.0,-4.5538,37.6789,http://www.wikidata.org/entity/Q675298
4915,Pozoblanco,Municipio,provincia de Córdoba,17210.0,-4.8486,38.378,http://www.wikidata.org/entity/Q820240
4916,Villaviciosa de Córdoba,Municipio,provincia de Córdoba,3229.0,-5.0144,38.0758,http://www.wikidata.org/entity/Q878655
4917,San Sebastián de los Ballesteros,Municipio,provincia de Córdoba,808.0,-4.8241,37.6535,http://www.wikidata.org/entity/Q1613327
4918,Montalbán de Córdoba,Municipio,provincia de Córdoba,4489.0,-4.7494,37.5829,http://www.wikidata.org/entity/Q1443804
4919,Zuheros,Municipio,provincia de Córdoba,641.0,-4.3149,37.5434,http://www.wikidata.org/entity/Q228599
4920,Palma del Río,Municipio,provincia de Córdoba,21064.0,-5.2804,37.695,http://www.wikidata.org/entity/Q1372714
4921,Almedinilla,Municipio,provincia de Córdoba,2391.0,-4.0913,37.4391,http://www.wikidata.org/entity/Q854412
4922,Nueva Carteya,Municipio,provincia de Córdoba,5379.0,-4.4667,37.5833,http://www.wikidata.org/entity/Q1406692
4923,Conquista,Municipio,provincia de Córdoba,379.0,-4.5007,38.4081,http://www.wikidata.org/entity/Q1616129
4924,Dos Torres,Municipio,provincia de Córdoba,2411.0,-4.8958,38.4442,http://www.wikidata.org/entity/Q1373904
4925,Fuente-Tójar,Municipio,provincia de Córdoba,672.0,-4.1459,37.5107,http://www.wikidata.org/entity/Q339790
4926,Puente Genil,Municipio,provincia de Córdoba,30048.0,-4.7698,37.3886,http://www.wikidata.org/entity/Q589053
4927,Bujalance,Municipio,provincia de Córdoba,7417.0,-4.3787,37.894,http://www.wikidata.org/entity/Q975711
4928,"Blázquez, Los",Municipio,provincia de Córdoba,661.0,-5.4381,38.4067,http://www.wikidata.org/entity/Q967365
4929,"Carpio, El",Municipio,provincia de Córdoba,4383.0,-4.4987,37.9399,http://www.wikidata.org/entity/Q1448408
4930,"Carlota, La",Municipio,provincia de Córdoba,14061.0,-4.9296,37.6749,http://www.wikidata.org/entity/Q749022
4931,Pedro Abad,Municipio,provincia de Córdoba,2837.0,-4.4552,37.9663,http://www.wikidata.org/entity/Q828568
4932,Fernán-Núñez,Municipio,provincia de Córdoba,9663.0,-4.7253,37.6699,http://www.wikidata.org/entity/Q1617311
4933,Montoro,Municipio,provincia de Córdoba,9364.0,-4.3828,38.0217,http://www.wikidata.org/entity/Q1375851
4934,Palenciana,Municipio,provincia de Córdoba,1478.0,-4.5825,37.2488,http://www.wikidata.org/entity/Q1444270
4935,Benamejí,Municipio,provincia de Córdoba,4966.0,-4.5399,37.2672,http://www.wikidata.org/entity/Q975728
4936,Belmez,Municipio,provincia de Córdoba,2923.0,-5.2086,38.2722,http://www.wikidata.org/entity/Q970766
4937,Córdoba,Municipio,provincia de Córdoba,325701.0,-4.7667,37.8833,http://www.wikidata.org/entity/Q5818
4938,Montilla,Municipio,provincia de Córdoba,22859.0,-4.6386,37.5866,http://www.wikidata.org/entity/Q13156
4939,Encinas Reales,Municipio,provincia de Córdoba,2254.0,-4.4873,37.2734,http://www.wikidata.org/entity/Q1444282
4940,Villafranca de Córdoba,Municipio,provincia de Córdoba,4871.0,-4.5425,37.9624,http://www.wikidata.org/entity/Q546596
4941,Villaharta,Municipio,provincia de Córdoba,619.0,-4.9031,38.1397,http://www.wikidata.org/entity/Q612826
4942,Rute,Municipio,provincia de Córdoba,9845.0,-4.3702,37.3253,http://www.wikidata.org/entity/Q592982
4943,Monturque,Municipio,provincia de Córdoba,1958.0,-4.5815,37.4733,http://www.wikidata.org/entity/Q959284
4944,Pedroche,Municipio,provincia de Córdoba,1516.0,-4.7667,38.4333,http://www.wikidata.org/entity/Q1447333
4945,Valenzuela,Municipio,provincia de Córdoba,1131.0,-4.2197,37.7751,http://www.wikidata.org/entity/Q586705
4946,Villanueva del Duque,Municipio,provincia de Córdoba,1461.0,-5.0,38.3927,http://www.wikidata.org/entity/Q878608
4947,Santa Eufemia,Municipio,provincia de Córdoba,755.0,-4.9042,38.5966,http://www.wikidata.org/entity/Q1750943
4948,Fuente Palmera,Municipio,provincia de Córdoba,9783.0,-5.1041,37.7032,http://www.wikidata.org/entity/Q1443622
4949,Hornachuelos,Municipio,provincia de Córdoba,4497.0,-5.2482,37.8323,http://www.wikidata.org/entity/Q1443790
4950,"Guijo, El",Municipio,provincia de Córdoba,355.0,-4.7831,38.496,http://www.wikidata.org/entity/Q1451119
4951,Cardeña,Municipio,provincia de Córdoba,1490.0,-4.3227,38.2703,http://www.wikidata.org/entity/Q1645727
4952,Guadalcázar,Municipio,provincia de Córdoba,1583.0,-4.9442,37.7579,http://www.wikidata.org/entity/Q854460
4953,Iznájar,Municipio,provincia de Córdoba,4261.0,-4.3101,37.2567,http://www.wikidata.org/entity/Q904793
4954,La Victoria,Municipio,provincia de Córdoba,2271.0,-4.8531,37.6815,http://www.wikidata.org/entity/Q970724
4955,Obejo,Municipio,provincia de Córdoba,2011.0,-4.8,38.1326,http://www.wikidata.org/entity/Q1451125
4956,Luque,Municipio,provincia de Córdoba,2994.0,-4.2784,37.5577,http://www.wikidata.org/entity/Q986552
4957,Villaralto,Municipio,provincia de Córdoba,1131.0,-4.9842,38.4554,http://www.wikidata.org/entity/Q878593
4958,Montemayor,Municipio,provincia de Córdoba,3855.0,-4.6989,37.6486,http://www.wikidata.org/entity/Q1606495
4959,Villanueva de Córdoba,Municipio,provincia de Córdoba,8729.0,-4.629,38.3222,http://www.wikidata.org/entity/Q879493
4960,Doña Mencía,Municipio,provincia de Córdoba,4638.0,-4.3556,37.5522,http://www.wikidata.org/entity/Q1406756
4961,Añora,Municipio,provincia de Córdoba,1527.0,-4.8976,38.4124,http://www.wikidata.org/entity/Q854390
4962,Peñarroya-Pueblonuevo,Municipio,provincia de Córdoba,10695.0,-5.2715,38.3026,http://www.wikidata.org/entity/Q1406749
4963,Adamuz,Municipio,provincia de Córdoba,4192.0,-4.5222,38.0278,http://www.wikidata.org/entity/Q794492
4964,Aguilar de la Frontera,Municipio,provincia de Córdoba,13328.0,-4.65,37.5167,http://www.wikidata.org/entity/Q854444
4965,Posadas,Municipio,provincia de Córdoba,7325.0,-5.1072,37.8004,http://www.wikidata.org/entity/Q818312
4966,Moriles,Municipio,provincia de Córdoba,3717.0,-4.6094,37.4356,http://www.wikidata.org/entity/Q1406673
4967,Fuente Obejuna,Municipio,provincia de Córdoba,4604.0,-5.4197,38.2671,http://www.wikidata.org/entity/Q1443636
4968,Castro del Río,Municipio,provincia de Córdoba,7809.0,-4.4827,37.6912,http://www.wikidata.org/entity/Q1447412
4969,Santaella,Municipio,provincia de Córdoba,4629.0,-4.8466,37.5675,http://www.wikidata.org/entity/Q970749
4970,Torrecampo,Municipio,provincia de Córdoba,1059.0,-4.679,38.475,http://www.wikidata.org/entity/Q975665
4971,Cañete de las Torres,Municipio,provincia de Córdoba,2933.0,-4.3184,37.8658,http://www.wikidata.org/entity/Q1447425
4972,Lucena,Municipio,provincia de Córdoba,42605.0,-4.486,37.4091,http://www.wikidata.org/entity/Q504598
4973,Villa del Río,Municipio,provincia de Córdoba,7104.0,-4.2918,37.9811,http://www.wikidata.org/entity/Q970738
4974,Belalcázar,Municipio,provincia de Córdoba,3255.0,-5.1674,38.5753,http://www.wikidata.org/entity/Q854373
4975,Cabra,Municipio,provincia de Córdoba,20341.0,-4.4336,37.4718,http://www.wikidata.org/entity/Q927931
4976,Hinojosa del Duque,Municipio,provincia de Córdoba,6788.0,-5.145,38.4984,http://www.wikidata.org/entity/Q657396
4977,Villanueva del Rey,Municipio,provincia de Córdoba,1046.0,-5.1546,38.1973,http://www.wikidata.org/entity/Q879487
4978,"Rambla, La",Municipio,provincia de Córdoba,7493.0,-4.7396,37.6062,http://www.wikidata.org/entity/Q1645517
4979,Fuente Carreteros,Municipio,provincia de Córdoba,1131.0,-5.155,37.67,http://www.wikidata.org/entity/Q576030
4980,Villamena,Municipio,provincia de Granada,948.0,-3.5889,36.9903,http://www.wikidata.org/entity/Q619842
4981,Dehesas Viejas,Municipio,provincia de Granada,705.0,-3.5519,37.4736,http://www.wikidata.org/entity/Q5801472
4982,Purullena,Municipio,provincia de Granada,2293.0,-3.1894,37.3147,http://www.wikidata.org/entity/Q615774
4983,Pinos Puente,Municipio,provincia de Granada,9930.0,-3.7494,37.2517,http://www.wikidata.org/entity/Q611199
4984,Macharaviaya,Municipio,provincia de Málaga,480.0,-4.2142,36.7619,http://www.wikidata.org/entity/Q1630462
4985,Villanueva de Algaidas,Municipio,provincia de Málaga,4176.0,-4.45,37.1831,http://www.wikidata.org/entity/Q1647726
4986,Yunquera,Municipio,provincia de Málaga,2864.0,-4.9205,36.7368,http://www.wikidata.org/entity/Q1647764
4987,Canillas de Albaida,Municipio,provincia de Málaga,716.0,-3.9831,36.85,http://www.wikidata.org/entity/Q1647757
4988,Sierra de Yeguas,Municipio,provincia de Málaga,3346.0,-4.8686,37.124,http://www.wikidata.org/entity/Q1647758
4989,Viñuela,Municipio,provincia de Málaga,2034.0,-4.1411,36.8621,http://www.wikidata.org/entity/Q1647744
4990,Pizarra,Municipio,provincia de Málaga,9226.0,-4.7085,36.7657,http://www.wikidata.org/entity/Q1657599
4991,Arenas,Municipio,provincia de Málaga,1156.0,-4.0442,36.8154,http://www.wikidata.org/entity/Q1641642
4992,Almáchar,Municipio,provincia de Málaga,1811.0,-4.2159,36.8092,http://www.wikidata.org/entity/Q1647730
4993,Cuevas de San Marcos,Municipio,provincia de Málaga,3648.0,-4.4176,37.2669,http://www.wikidata.org/entity/Q1647751
4994,Carratraca,Municipio,provincia de Málaga,731.0,-4.8191,36.8515,http://www.wikidata.org/entity/Q1650447
4995,Valle de Abdalajís,Municipio,provincia de Málaga,2542.0,-4.6833,36.9333,http://www.wikidata.org/entity/Q1647735
4996,Valle de Abdalajís,Municipio,provincia de Málaga,2542.0,-4.681,36.9339,http://www.wikidata.org/entity/Q1647735
4997,Algatocín,Municipio,provincia de Málaga,793.0,-5.2755,36.5727,http://www.wikidata.org/entity/Q1630445
4998,Salares,Municipio,provincia de Málaga,169.0,-4.0244,36.8549,http://www.wikidata.org/entity/Q1647747
4999,Guaro,Municipio,provincia de Málaga,2260.0,-4.8369,36.6589,http://www.wikidata.org/entity/Q1650442
5000,Canillas de Aceituno,Municipio,provincia de Málaga,1677.0,-4.0819,36.8726,http://www.wikidata.org/entity/Q1647722
5001,Cuevas del Becerro,Municipio,provincia de Málaga,1589.0,-5.0441,36.8759,http://www.wikidata.org/entity/Q1647740
5002,Cualedro,Municipio,provincia de Orense,1679.0,-7.5831,41.9831,http://www.wikidata.org/entity/Q601546
5003,Chandrexa de Queixa,Municipio,provincia de Orense,456.0,-7.4261,42.2403,http://www.wikidata.org/entity/Q1628152
5004,Calvos de Randín,Municipio,provincia de Orense,770.0,-7.8756,41.9047,http://www.wikidata.org/entity/Q777044
5005,San Cristovo de Cea,Municipio,provincia de Orense,2137.0,-7.9819,42.4725,http://www.wikidata.org/entity/Q1603760
5006,Paderne de Allariz,Municipio,provincia de Orense,1384.0,-7.7458,42.2775,http://www.wikidata.org/entity/Q1445723
5007,Vilamarín,Municipio,provincia de Orense,1854.0,-7.89,42.4642,http://www.wikidata.org/entity/Q1627625
5008,Petín,Municipio,provincia de Orense,861.0,-7.1258,42.3822,http://www.wikidata.org/entity/Q670366
5009,Sarreaus,Municipio,provincia de Orense,1162.0,-7.6033,42.0867,http://www.wikidata.org/entity/Q1607778
5010,Allariz,Municipio,provincia de Orense,6188.0,-7.8018,42.1901,http://www.wikidata.org/entity/Q1438879
5011,"Rúa, A",Municipio,provincia de Orense,4314.0,-7.1,42.4,http://www.wikidata.org/entity/Q1607619
5012,Ribadavia,Municipio,provincia de Orense,5024.0,-8.1425,42.2878,http://www.wikidata.org/entity/Q917180
5013,Verín,Municipio,provincia de Orense,13723.0,-7.4358,41.9408,http://www.wikidata.org/entity/Q176504
5014,Trasmiras,Municipio,provincia de Orense,1286.0,-7.6167,42.0228,http://www.wikidata.org/entity/Q917185
5015,Oímbra,Municipio,provincia de Orense,1712.0,-7.4725,41.8853,http://www.wikidata.org/entity/Q523774
5016,Avión,Municipio,provincia de Orense,1795.0,-8.2728,42.3883,http://www.wikidata.org/entity/Q791209
5017,Esgos,Municipio,provincia de Orense,1116.0,-7.6972,42.325,http://www.wikidata.org/entity/Q1607520
5018,Castrelo de Miño,Municipio,provincia de Orense,1349.0,-8.0667,42.2944,http://www.wikidata.org/entity/Q1605406
5019,Xunqueira de Ambía,Municipio,provincia de Orense,1375.0,-7.7356,42.2056,http://www.wikidata.org/entity/Q1607462
5020,Rairiz de Veiga,Municipio,provincia de Orense,1266.0,-7.8322,42.0831,http://www.wikidata.org/entity/Q542228
5021,Baltar,Municipio,provincia de Orense,962.0,-7.7158,41.95,http://www.wikidata.org/entity/Q1627554
5022,"Teixeira, A",Municipio,provincia de Orense,316.0,-7.4742,42.3917,http://www.wikidata.org/entity/Q973967
5023,"Irixo, O",Municipio,provincia de Orense,1466.0,-8.1183,42.5119,http://www.wikidata.org/entity/Q663077
5024,Montederramo,Municipio,provincia de Orense,711.0,-7.5042,42.2767,http://www.wikidata.org/entity/Q1606231
5025,San Xoán de Río,Municipio,provincia de Orense,531.0,-7.3142,42.3844,http://www.wikidata.org/entity/Q1641513
5026,Carballeda de Avia,Municipio,provincia de Orense,1286.0,-8.1653,42.3214,http://www.wikidata.org/entity/Q940960
5027,San Cibrao das Viñas,Municipio,provincia de Orense,5405.0,-7.8714,42.2969,http://www.wikidata.org/entity/Q973465
5028,Xinzo de Limia,Municipio,provincia de Orense,9715.0,-7.7239,42.0636,http://www.wikidata.org/entity/Q918637
5029,Pontedeva,Municipio,provincia de Orense,511.0,-8.1392,42.1686,http://www.wikidata.org/entity/Q1628449
5030,Rubiá,Municipio,provincia de Orense,1393.0,-6.9489,42.4497,http://www.wikidata.org/entity/Q516631
5031,Lobios,Municipio,provincia de Orense,1708.0,-8.0844,41.8753,http://www.wikidata.org/entity/Q1606028
5032,Verea,Municipio,provincia de Orense,943.0,-7.9936,42.0939,http://www.wikidata.org/entity/Q1628482
5033,Amoeiro,Municipio,provincia de Orense,2280.0,-7.9533,42.41,http://www.wikidata.org/entity/Q1627616
5034,"Barco de Valdeorras, O",Municipio,provincia de Orense,13395.0,-6.9831,42.4167,http://www.wikidata.org/entity/Q1607428
5035,Taboadela,Municipio,provincia de Orense,1429.0,-7.825,42.2408,http://www.wikidata.org/entity/Q970921
5036,Nogueira de Ramuín,Municipio,provincia de Orense,1998.0,-7.7531,42.4197,http://www.wikidata.org/entity/Q577578
5037,Laza,Municipio,provincia de Orense,1228.0,-7.4614,42.0606,http://www.wikidata.org/entity/Q1631843
5038,Vilar de Barrio,Municipio,provincia de Orense,1307.0,-7.6117,42.1597,http://www.wikidata.org/entity/Q515061
5039,Ramirás,Municipio,provincia de Orense,1584.0,-8.0253,42.1853,http://www.wikidata.org/entity/Q605058
5040,Punxín,Municipio,provincia de Orense,693.0,-8.0119,42.3703,http://www.wikidata.org/entity/Q605311
5041,Entrimo,Municipio,provincia de Orense,1140.0,-8.1408,41.9408,http://www.wikidata.org/entity/Q1606243
5042,"Peroxa, A",Municipio,provincia de Orense,1819.0,-7.7933,42.4389,http://www.wikidata.org/entity/Q1603795
5043,Quintela de Leirado,Municipio,provincia de Orense,619.0,-8.1017,42.1383,http://www.wikidata.org/entity/Q1630324
5044,"Blancos, Os",Municipio,provincia de Orense,766.0,-7.7169,42.0047,http://www.wikidata.org/entity/Q1627544
5045,Beariz,Municipio,provincia de Orense,971.0,-8.2704,42.4662,http://www.wikidata.org/entity/Q1627591
5046,"Mezquita, A",Municipio,provincia de Orense,1023.0,-7.0451,42.0115,http://www.wikidata.org/entity/Q1627569
5047,Maceda,Municipio,provincia de Orense,2872.0,-7.6508,42.2708,http://www.wikidata.org/entity/Q1617896
5048,"Bola, A",Municipio,provincia de Orense,1156.0,-7.9147,42.1517,http://www.wikidata.org/entity/Q523929
5049,"Carballiño, O",Municipio,provincia de Orense,14027.0,-8.0775,42.4296,http://www.wikidata.org/entity/Q1607558
5050,"Arnoia, A",Municipio,provincia de Orense,1000.0,-8.1331,42.2503,http://www.wikidata.org/entity/Q1631832
5051,Muíños,Municipio,provincia de Orense,1502.0,-7.9856,41.9542,http://www.wikidata.org/entity/Q1607719
5052,Barbadás,Municipio,provincia de Orense,11037.0,-7.9064,42.3003,http://www.wikidata.org/entity/Q1627578
5053,Xunqueira de Espadanedo,Municipio,provincia de Orense,745.0,-7.6286,42.3175,http://www.wikidata.org/entity/Q1596784
5054,Vilar de Santos,Municipio,provincia de Orense,820.0,-7.7967,42.0856,http://www.wikidata.org/entity/Q1643617
5055,Coles,Municipio,provincia de Orense,3050.0,-7.8397,42.4122,http://www.wikidata.org/entity/Q1605474
5056,San Amaro,Municipio,provincia de Orense,1089.0,-8.0731,42.3731,http://www.wikidata.org/entity/Q1606281
5057,Boborás,Municipio,provincia de Orense,2285.0,-8.1433,42.4328,http://www.wikidata.org/entity/Q1627596
5058,Maside,Municipio,provincia de Orense,2705.0,-8.0242,42.4131,http://www.wikidata.org/entity/Q1605484
5059,Parada de Sil,Municipio,provincia de Orense,538.0,-7.5689,42.3831,http://www.wikidata.org/entity/Q1632841
5060,Viana do Bolo,Municipio,provincia de Orense,2886.0,-7.1111,42.1794,http://www.wikidata.org/entity/Q1627561
5061,Carballeda de Valdeorras,Municipio,provincia de Orense,1545.0,-6.8775,42.3761,http://www.wikidata.org/entity/Q1607709
5062,Padrenda,Municipio,provincia de Orense,1748.0,-8.1583,42.1394,http://www.wikidata.org/entity/Q1607736
5063,"Pereiro de Aguiar, O",Municipio,provincia de Orense,6275.0,-7.8003,42.3463,http://www.wikidata.org/entity/Q1603774
5064,Vilamartín de Valdeorras,Municipio,provincia de Orense,1790.0,-7.0592,42.4156,http://www.wikidata.org/entity/Q1618272
5065,Castrelo do Val,Municipio,provincia de Orense,984.0,-7.4242,41.9906,http://www.wikidata.org/entity/Q1607748
5066,Toén,Municipio,provincia de Orense,2355.0,-7.9539,42.3147,http://www.wikidata.org/entity/Q943030
5067,Celanova,Municipio,provincia de Orense,5649.0,-7.9567,42.1508,http://www.wikidata.org/entity/Q1605505
5068,Porqueira,Municipio,provincia de Orense,815.0,-7.8444,42.0178,http://www.wikidata.org/entity/Q1631352
5069,Baños de Molgas,Municipio,provincia de Orense,1519.0,-7.6728,42.2411,http://www.wikidata.org/entity/Q1632922
5070,Castro Caldelas,Municipio,provincia de Orense,1224.0,-7.4156,42.375,http://www.wikidata.org/entity/Q1607646
5071,Cenlle,Municipio,provincia de Orense,1120.0,-8.0878,42.3425,http://www.wikidata.org/entity/Q1607762
5072,Sandiás,Municipio,provincia de Orense,1206.0,-7.7567,42.1111,http://www.wikidata.org/entity/Q910396
5073,Gomesende,Municipio,provincia de Orense,732.0,-8.0992,42.1878,http://www.wikidata.org/entity/Q1631823
5074,Larouco,Municipio,provincia de Orense,429.0,-7.1632,42.3466,http://www.wikidata.org/entity/Q1631787
5075,"Pobra de Trives, A",Municipio,provincia de Orense,2067.0,-7.2531,42.3394,http://www.wikidata.org/entity/Q1453218
5076,Monterrei,Municipio,provincia de Orense,2529.0,-7.4491,41.9468,http://www.wikidata.org/entity/Q1452663
5077,Ourense,Municipio,provincia de Orense,105233.0,-7.8633,42.3364,http://www.wikidata.org/entity/Q99151
5078,Vilardevós,Municipio,provincia de Orense,1846.0,-7.3131,41.9069,http://www.wikidata.org/entity/Q1629581
5079,Cartelle,Municipio,provincia de Orense,2642.0,-8.0689,42.2492,http://www.wikidata.org/entity/Q1606020
5080,Losar de la Vera,Municipio,provincia de Cáceres,2699.0,-5.6,40.1219,http://www.wikidata.org/entity/Q1631182
5081,Arantzazu,Municipio,Vizcaya,395.0,-2.7892,43.1575,http://www.wikidata.org/entity/Q1228124
5082,Ubide,Municipio,Vizcaya,160.0,-2.6889,43.0242,http://www.wikidata.org/entity/Q1227932
5083,Orduña,Municipio,Vizcaya,4232.0,-3.0083,42.9958,http://www.wikidata.org/entity/Q225662
5084,Balmaseda,Municipio,Vizcaya,7697.0,-3.1928,43.1958,http://www.wikidata.org/entity/Q4480
5085,Bakio,Municipio,Vizcaya,2688.0,-2.8114,43.4278,http://www.wikidata.org/entity/Q804466
5086,Lizartza,Municipio,Guipúzcoa,603.0,-2.0342,43.1036,http://www.wikidata.org/entity/Q1633857
5087,Ikaztegieta,Municipio,Guipúzcoa,498.0,-2.1253,43.0947,http://www.wikidata.org/entity/Q616464
5088,Tolosa,Municipio,Guipúzcoa,19667.0,-2.0724,43.1386,http://www.wikidata.org/entity/Q497801
5089,Belauntza,Municipio,Guipúzcoa,241.0,-2.0503,43.135,http://www.wikidata.org/entity/Q1639379
5090,Zizurkil,Municipio,Guipúzcoa,3002.0,-2.0772,43.2,http://www.wikidata.org/entity/Q1618316
5091,Andoain,Municipio,Guipúzcoa,14637.0,-2.0199,43.2183,http://www.wikidata.org/entity/Q1598976
5092,Astigarraga,Municipio,Guipúzcoa,6532.0,-1.9475,43.2816,http://www.wikidata.org/entity/Q1639355
5093,Berrobi,Municipio,Guipúzcoa,603.0,-2.0266,43.1456,http://www.wikidata.org/entity/Q1625846
5094,Lezo,Municipio,Guipúzcoa,6122.0,-1.8989,43.3211,http://www.wikidata.org/entity/Q1649625
5095,Villabona,Municipio,Guipúzcoa,5867.0,-2.0525,43.1881,http://www.wikidata.org/entity/Q672876
5096,Baliarrain,Municipio,Guipúzcoa,138.0,-2.1284,43.0694,http://www.wikidata.org/entity/Q385872
5097,Hernialde,Municipio,Guipúzcoa,303.0,-2.0852,43.1545,http://www.wikidata.org/entity/Q1639392
5098,Altzo,Municipio,Guipúzcoa,435.0,-2.0842,43.1004,http://www.wikidata.org/entity/Q1639371
5099,Leaburu,Municipio,Guipúzcoa,372.0,-2.05,43.1167,http://www.wikidata.org/entity/Q1639387
5100,Anoeta,Municipio,Guipúzcoa,2090.0,-2.07,43.1622,http://www.wikidata.org/entity/Q1640537
5101,Orexa,Municipio,Guipúzcoa,121.0,-2.0113,43.0942,http://www.wikidata.org/entity/Q598020
5102,Fonfría,Municipio,provincia de Zamora,756.0,-6.1404,41.6356,http://www.wikidata.org/entity/Q1653149
5103,Pías,Municipio,provincia de Zamora,113.0,-6.9994,42.0861,http://www.wikidata.org/entity/Q1752402
5104,Santa Colomba de las Monjas,Municipio,provincia de Zamora,261.0,-5.6861,41.9592,http://www.wikidata.org/entity/Q1766889
5105,Almeida de Sayago,Municipio,provincia de Zamora,452.0,-6.0728,41.2672,http://www.wikidata.org/entity/Q1765263
5106,Santa María de Valverde,Municipio,provincia de Zamora,56.0,-5.9344,41.9353,http://www.wikidata.org/entity/Q1653177
